;dewp;pres;temp;wind;
50;9,113718447737984;8,06625062821566;11,186328753871367;3,6875134539978403;
51;9,571086937183413;25,984989016278526;12,28236469218682;3,9439528004073092;
52;9,263425322136795;28,383846873636294;11,364133249933221;4,169475376582211;
53;8,483016530536672;7,9040396911577915;10,063049709072663;4,10241085250627;
54;7,975661569608361;9,624025960278466;10,572900668677653;4,734437789552743;
55;5,746959668522283;11,414201287454242;8,381993001230068;5,537633999815709;
56;5,614740699875419;13,978379673595644;8,208198540261684;4,838170310555807;
57;13,451334380123685;14,845851213101733;8,837248846619639;7,19968640585159;
58;13,034803907647683;13,01100964981847;7,861372125792111;7,428397219503047;
59;12,623431904088758;13,486970111674836;10,530209305374756;6,663166636843906;
60;14,76892396640247;13,594726034986293;11,985239545681914;6,046783128800781;
61;14,39403588119032;12,787703714156425;11,703213082359479;5,800917559960563;
62;13,54128532757999;14,40974327251367;16,860001969331766;5,548268138162519;
63;13,229697696717686;13,483286958284026;13,280544749031744;6,322566102850364;
64;10,55284567849617;13,340899534882423;12,642630638743809;6,705116231208796;
65;8,712108974679124;15,68030503901679;27,43341843564431;9,16179490394915;
66;9,061769781127342;29,780909866455985;34,155929236010905;10,043650974541546;
67;9,949217708268698;40,199874977229;39,75028004457295;11,174825816291657;
68;15,015741613006895;43,66546007567018;49,92637814037979;10,61065102228754;
69;8,089633331367567;46,95106078567193;14,695121520779837;11,552888508771339;
70;11,666915445959921;49,65694100817342;20,34354658687608;12,18916361974683;
71;15,180111898486645;46,14132898973384;23,284711474602133;11,050147943745912;
72;24,53215559436599;50,91044879922088;33,70832496726668;12,60962894674826;
73;22,721713213347854;53,36263365130178;29,71237468315971;15,335802413791766;
74;12,67389279713387;49,460891140551325;18,073272633073586;14,391619780139655;
75;12,22876262292239;44,4247675911254;17,664513499668917;12,127977683253588;
76;11,872998630539502;35,61545055364359;17,315602820873117;10,649498047085025;
77;13,602021845698003;34,90787427356136;18,67601724339719;10,251377798059698;
78;15,847592879801903;35,39528690924525;21,22946201441657;11,647175368712674;
79;13,917680861122681;30,993003707929454;19,996026148726244;11,099149096255116;
80;4,659239110602778;26,430747038901035;7,734029438571307;8,725366739066343;
81;6,630810817608567;21,49228392139803;8,359450853884208;7,284129381804407;
82;6,276943762971846;14,430833961172736;8,020882204983378;8,326193096798349;
83;4,429948481607156;13,410928909881129;8,24569608796034;7,659882156070719;
84;5,6092066136039245;10,542206767711312;7,753115114779411;5,8708384121463615;
85;6,370928851978845;11,005749869236096;7,445473528195694;6,677021064031536;
86;8,974039877648334;11,929105020447826;12,248449189611039;6,570773623535844;
87;5,304525931292949;12,99238104491487;12,587276655966866;5,0414850432140215;
88;4,588439713417623;14,984198822204851;8,918306337054524;6,294695639857897;
89;9,145563635676671;14,660393550464066;17,117503195171686;4,257714040784889;
90;8,386600402450052;32,08502299586495;15,973110416423248;5,492851180177056;
91;9,14872940351855;17,54886684996155;19,5129961815136;7,004010808681778;
92;11,430264704021731;10,54011293015078;23,77467820938026;7,227265852697794;
93;12,276874896059464;10,051863840268494;17,59381226647544;7,119621742572796;
94;10,336610597743938;9,429525921861773;18,62780279598055;7,148842228945821;
95;9,046651494336004;9,008561032015951;18,61729811633909;6,745662908476544;
96;11,241828158229945;8,935550896482365;17,653130082914508;5,0477209629701045;
97;8,992967626404264;6,733150298706057;12,052556311060092;4,605507806047992;
98;10,570621868551349;7,579652407937138;16,435849050834133;4,75248216649508;
99;15,46208687068143;8,397232782323428;19,167584783752897;4,295482020437899;
100;11,550536891017094;4,8513486077525245;8,626768232608232;3,9417128077602785;
101;7,5633310664014735;5,976860115157595;7,876917627908996;4,493879555543809;
