@
1,37.05,-122.05,319644.6528366778,97283.37032819504,223585.70382278183
2,37.15,-122.05,-234563.10327452468,-170939.7451225511,-163506.46946482782
3,37.25,-122.05,88290.39388324948,-52712.59878417742,62217.10732510438
4,37.35,-122.05,629870.1093402547,540998.7724428126,438593.51361542114
5,37.45,-122.05,846827.0107568394,672433.122185148,589976.5532128214
6,37.55,-122.05,573977.9625110453,304907.59837143624,400741.1642669526
7,37.65,-122.05,123173.52020614015,260187.77751838678,84879.74484717779
8,37.75,-122.05,-300822.85805878777,-270857.9286408989,-209375.57345197935
9,37.85,-122.05,-253949.87031138095,-201498.94545397998,-176920.67050156152
10,37.95,-122.05,810162.2789833175,1013740.6542349998,562276.110447386
11,36.05,-122.15,-673885.772104726,-370700.20378916245,-470381.675946201
12,36.15,-122.15,286262.42041028384,402008.43259166315,198424.59738619928
13,36.25,-122.15,-84869.11519923342,-68568.28480480696,-59125.26046901282
14,36.35,-122.15,-151730.43001730347,-137184.50140656516,-105603.2321971538
15,36.45,-122.15,-151640.72157604794,-130302.51518432991,-105587.7795500004
16,36.55,-122.15,-281864.79014727136,-261776.33526697295,-196135.97133119666
17,36.65,-122.15,52975.41102514641,63460.0864124795,36766.581502450266
18,36.75,-122.15,66300.68096003674,60895.52166845388,46136.17173879593
19,36.85,-122.15,-206203.15816309684,-193736.6460521667,-143477.95251182653
20,37.05,-122.15,1019654.6678677679,885812.0532434388,709877.895051409
21,37.15,-122.15,1123612.8247848249,952005.1199224635,782388.1226797618
22,37.25,-122.15,1070021.2249615784,908644.2903462234,745067.7212495937
23,37.35,-122.15,737356.9113932439,615029.8055869114,513504.0205496238
24,37.45,-122.15,-218765.2993710046,-185880.80003407088,-152335.088939955
25,37.55,-122.15,-111901.92709063386,-88439.63975550064,-77965.58706641801
26,37.65,-122.15,114088.37515079012,109552.78853409196,79352.29183872021
27,37.75,-122.15,-322113.3752455972,-303153.5470163159,-224108.5339220545
28,37.85,-122.15,595283.2713253231,522059.7905580858,414398.2690353593
29,37.95,-122.15,-54555.69072741295,-24420.248460067323,-38132.01404194569
30,36.05,-122.25,1256790.6071198042,1084901.300285047,875008.1099118718
31,36.15,-122.25,828236.2311792366,720128.9408826851,576597.5752468796
32,36.25,-122.25,-101681.79330667535,-74796.66736582581,-70881.1174614529
33,36.35,-122.25,-152481.5303213882,-128265.7305640476,-106190.49329467227
34,36.45,-122.25,-132764.7413983256,-116455.96702579314,-92425.78198442525
35,36.55,-122.25,359796.48914534133,307882.5382304136,250513.05489116284
36,36.65,-122.25,109031.37141868903,101957.32708055429,75849.77110314007
37,36.75,-122.25,497690.55241052835,433573.1481119852,346468.0479505219
38,36.85,-122.25,-192717.3311633747,-163370.8066954047,-134196.09592222795
39,36.95,-122.25,-154274.83301469876,-127567.39866762467,-107452.81393594219
40,37.05,-122.25,1329646.765277218,1142232.3754567364,925757.0988587542
41,37.15,-122.25,-345760.79525423225,-299598.0048163061,-240726.762583275
42,37.25,-122.25,-591620.2097687805,-498633.9046348221,-411974.2538551449
43,37.35,-122.25,-333390.35544893914,-282259.45531990286,-232151.2040123168
44,37.45,-122.25,-155213.25121484924,4034.5658759439007,-108856.03084972016
45,37.55,-122.25,1407127.5101902515,1255864.665988477,979417.1336125841
46,37.65,-122.25,-371044.4946556896,-324611.94250335003,-258303.84652406565
47,37.75,-122.25,8078.474030168169,15665.766565457145,5563.68000006644
48,37.85,-122.25,2079340.3355690844,1894896.0434083948,1447078.6928427212
49,37.95,-122.25,2517362.4689029674,2219743.2277890705,1752343.2481748816
50,36.05,-122.35,1306131.9441393511,1151874.9816760765,909187.9687686638
51,36.15,-122.35,-495360.98746314616,15659.532603310652,-347389.8860020499
52,36.25,-122.35,-819527.1167608768,-150836.5797925673,-573766.4045525999
53,36.35,-122.35,141358.3918988713,315492.9615855492,97391.64978432725
54,36.45,-122.35,472265.32417865534,387687.9009598163,329013.38746910286
55,36.55,-122.35,89317.38322588707,-86741.02117527867,63156.58252218774
56,36.65,-122.35,410895.19426150573,65598.55854259443,287793.2429984012
57,36.75,-122.35,338073.24869015353,331854.59755721793,235212.43791448322
58,36.85,-122.35,-675275.2268146743,-493005.3073728157,-470671.900604902
59,36.95,-122.35,633081.5967802933,216219.9765763185,442709.0612554919
60,37.05,-122.35,92982.49849090338,-5677.226603551363,65223.48284877623
61,37.15,-122.35,-140513.2189381805,-91089.99783661286,-98021.38241795929
62,37.25,-122.35,-181950.91084030597,-136535.132582979,-126809.57507517074
63,37.35,-122.35,422528.7582599038,140992.19235907984,295479.2860291242
64,37.45,-122.35,-37628.40238461187,-132103.88365384098,-25609.437124967888
65,37.55,-122.35,-395877.58250412194,67384.13772817515,-277980.16212849773
66,37.65,-122.35,-811988.4208524801,-344974.0755166381,-567382.0479960531
67,37.75,-122.35,-426085.9136491317,-294765.7883130362,-297080.58855088387
68,37.85,-122.35,-278079.5181566565,-243063.5522057838,-193595.03736008258
69,37.95,-122.35,-102672.27284153472,-80749.28558382159,-71539.04143695121
70,36.05,-122.45,398055.4658856359,354029.7020779398,277099.37881751533
71,36.15,-122.45,2149399.168019231,2073028.586828673,1495270.488028776
72,36.25,-122.45,-45210.715006541934,-34015.36246697499,-31519.495265198584
73,36.35,-122.45,-184797.26397205546,-162839.1136300366,-128650.96817326621
74,36.55,-122.45,-196572.3286646788,-176854.05623608507,-136819.77072810734
75,36.65,-122.45,-200989.4001924547,-184275.13577736262,-139871.77158845836
76,36.75,-122.45,-202444.66385624517,-189745.18454198068,-140858.09510536765
77,36.85,-122.45,-163098.18254419795,-146830.9194418765,-113520.04647283128
78,36.95,-122.45,81976.04249746415,69035.44644896424,57074.22845167308
79,37.05,-122.45,161436.96216883414,140164.50441375095,112385.73351508958
80,37.15,-122.45,1314292.8160988663,1113156.2531230233,915179.0188241386
81,37.25,-122.45,1866779.1534903252,1602913.7384631333,1299756.4737740175
82,37.35,-122.45,2202017.77995028,1898878.5708159015,1533120.9797127845
83,37.45,-122.45,1892055.657394571,1595386.8066944375,1317538.6498289227
84,37.55,-122.45,950478.8614560725,813211.1211511921,661787.064749167
85,37.65,-122.45,1330554.2185270751,1141068.383739155,926406.8555335882
86,37.75,-122.45,858486.8880228044,742890.5766430721,597675.3930679596
87,37.85,-122.45,-108025.56261044901,-91182.79711533259,-75228.66220228297
88,37.95,-122.45,-164724.72125345655,-123078.93853594478,-114807.26254950356
89,36.05,-122.55,-138958.9737552639,-116543.93199094024,-96771.26150534346
90,36.15,-122.55,-158739.7964494014,-143743.48025077287,-110483.5251105054
91,36.25,-122.55,-208422.10307119225,-192638.40808437005,-145033.5698440895
92,36.35,-122.55,-96858.5734801433,-72183.62067235036,-67513.6770467718
93,36.45,-122.55,-134004.8286474196,-117819.33426925582,-93287.24374703156
94,36.55,-122.55,261896.27488083692,234177.18369494594,182279.579044151
95,36.65,-122.55,-78294.75172926436,-59459.07075196145,-54569.63763478267
96,36.75,-122.55,990066.0657391383,860195.6810368097,689264.4629579311
97,36.85,-122.55,-82695.58136956081,-61796.89365190959,-57642.46953444294
98,36.95,-122.55,-53289.254787055936,-35040.60342899781,-37177.769752423286
99,37.05,-122.55,1686122.611865529,1450752.2957184655,1173935.759524368
100,37.15,-122.55,1680295.5964486767,1435443.9797454947,1169956.152465811
101,37.25,-122.55,1819717.6202963796,1579664.3954925104,1266864.3967292088
102,37.35,-122.55,-446784.28393084276,-349582.3441052041,-311279.35528763523
103,37.45,-122.55,-377092.4927832913,-289592.0029711911,-262756.6127247735
104,37.65,-122.55,3588044.311634065,3399621.80107952,2496342.2650316013
105,37.75,-122.55,1168712.8712023713,1018555.4255184066,813610.2941760884
106,37.85,-122.55,1307487.5816948952,1443322.504350437,908482.7895974698
107,37.95,-122.55,352146.3022486144,415454.056069777,244521.00180497154
108,36.05,-122.65,2519851.9252052126,2280611.5897678602,1753748.6348845095
109,36.15,-122.65,2441418.928393442,2173792.7271311986,1699350.4589301578
110,36.25,-122.65,1395335.4329607591,1246705.9592414186,971203.4830785415
111,36.35,-122.65,107490.94107576013,309224.07518823515,73686.07505570159
112,36.45,-122.65,99756.81371424,345200.39093530574,68057.73343102021
113,36.55,-122.65,71141.89279382557,124284.90617272106,49232.10409371936
114,36.65,-122.65,254871.7932694032,416234.08600868186,176414.59051114117
115,36.75,-122.65,465476.3318333183,170091.8698345049,325460.521843681
116,36.85,-122.65,389938.8705656806,477559.7894517501,270757.53800887964
117,37.05,-122.65,298647.65377843607,190428.14807882824,208367.04779358412
118,37.15,-122.65,449116.5688000614,421479.57024035044,312569.17338704737
119,37.25,-122.65,262039.7267842627,220202.73536788308,182510.52472080203
120,37.35,-122.65,173308.8783037331,61640.71310575734,121205.57271497746
121,37.45,-122.65,-201326.50829520324,331814.1481709564,-143049.28512526018
122,37.55,-122.65,-348244.33820683346,-302660.70352668583,-242448.76429782028
123,37.65,-122.65,-391177.89362582524,-342515.81439345516,-272318.3705245943
124,37.75,-122.65,-364803.62398054934,-325235.3832561716,-253923.2935362077
125,37.85,-122.65,-334840.7499961617,-251424.95040827245,-233364.1205867377
126,37.95,-122.65,-426109.06087660044,-286628.88499400613,-297143.0876648896
127,36.05,-122.75,-747222.087007667,-289937.94139877777,-522286.60696713906
128,36.15,-122.75,-259348.2428239027,-213997.77978645632,-180638.68442345285
129,36.25,-122.75,-168334.72254492162,-203394.57557162797,-116864.76788626541
130,36.35,-122.75,268456.66177452344,221421.77369754063,186966.0761083956
131,36.45,-122.75,1429109.4459204725,1207638.7168868678,995150.8800540857
132,36.55,-122.75,1841389.2459791221,1604961.2810792616,1281972.2746318213
133,36.65,-122.75,430323.7164735775,362241.81605920027,299663.78477310896
134,36.75,-122.75,-294912.06385285297,-265184.6641131204,-205262.64188760097
135,37.15,-122.75,-134146.45417894179,-118944.3678210405,-93379.55070663424
136,37.25,-122.75,-139360.84062336117,-124547.91645131967,-97004.67230608033
137,37.55,-122.75,-177942.12409684557,-154374.29885317257,-123884.8021463006
138,37.65,-122.75,-133634.00498585345,-118602.68855937949,-93022.15169266575
139,37.75,-122.75,-135155.83098209064,-119613.33520077073,-94083.48373997927
140,37.85,-122.75,974180.1086355628,841086.1703102752,678246.1724380233
141,37.95,-122.75,-346231.6308045649,-305915.6249185635,-241014.24778474643
142,36.05,-122.85,1373847.5142198573,1164443.8359375198,956643.6283999803
143,36.15,-122.85,474790.01932041475,398031.70954275137,330632.686684368
144,36.25,-122.85,796077.2270775121,701642.7648598836,554153.3190783679
145,36.35,-122.85,1058471.2467632901,900391.9740824233,737013.7005440247
146,36.45,-122.85,876170.3286228174,761459.7605915742,609974.888716963
