@
1,37.05,-122.05,223565.469091319,432125.5915794173,154146.01695321518
2,37.15,-122.05,-123802.8680708077,-246776.7675176452,-85358.78356886769
3,37.25,-122.05,93970.4997557257,175483.190866704,64793.27918761145
4,37.35,-122.05,310508.29254170595,626525.1605701742,214134.89094207046
5,37.45,-122.05,436229.99280717917,874445.7160055123,300819.84902995883
6,37.55,-122.05,351505.2253263059,689286.0932213702,242369.1901798911
7,37.65,-122.05,-2594.8721503297434,12016.948489545668,-1788.2678143237638
8,37.75,-122.05,-137626.16259183057,-279892.95339625,-94888.37192675615
9,37.85,-122.05,-127017.34579199739,-254977.0061063428,-87572.26724064
10,37.95,-122.05,257327.84970203158,556131.312677589,177413.41053026795
11,36.05,-122.15,-398506.11181179265,-783470.8967704242,-274740.3895722362
12,36.15,-122.15,73378.40278553807,165947.28725178895,50588.72907151867
13,36.25,-122.15,-41757.79594010054,-83818.37874758619,-28788.422876102413
14,36.35,-122.15,-69408.24267525572,-141214.70178091855,-47855.389449549766
15,36.45,-122.15,-71861.3147347294,-145260.9098854643,-49544.89306506247
16,36.55,-122.15,-125983.66652253648,-257100.63691470618,-86862.14927879062
17,36.65,-122.15,17341.643267694602,37426.253034266876,11955.393845332896
18,36.75,-122.15,28996.208525548667,59288.576520105154,19988.608386998778
19,36.85,-122.15,-91276.42186358797,-186450.78757592896,-62932.05141417675
20,37.05,-122.15,473827.1439765009,960387.3096887933,326662.70733551134
21,37.15,-122.15,531661.0258138084,1074981.0972065183,366534.35892919044
22,37.25,-122.15,505155.8887294667,1021504.4650409975,348259.20385109837
23,37.35,-122.15,351742.20571406354,709904.0887866569,242490.24119281516
24,37.45,-122.15,-104671.40447712531,-211430.96781286778,-72167.06259726433
25,37.55,-122.15,-56076.718720694305,-112426.11819448014,-38661.81027576697
26,37.65,-122.15,48772.70060632121,100364.65168374687,33625.43498551338
27,37.75,-122.15,-142599.74840014044,-291709.3717532612,-98320.76062017241
28,37.85,-122.15,274590.75458263163,557246.1667457575,189307.02750031996
29,37.95,-122.15,-35215.04778310758,-68384.45640456432,-24279.147704826155
30,36.05,-122.25,587036.5006814635,1189049.775226274,404712.8715548142
31,36.15,-122.25,384668.55046757095,779939.7252841727,265197.41562359506
32,36.25,-122.25,-53109.58244038912,-105808.08359548385,-36615.551055265896
