;dewp;pres;temp;wind;
27;14,477242471882944;33,96897328539285;55,65751328644738;15,370934205679957;
28;13,487119589681082;7,811046798675389;34,497777700789236;13,654754322157048;
29;10,259566649504464;12,839327121474371;35,671982513390155;13,511305825461598;
30;10,509886222756661;12,97132135925121;32,400554884244585;11,25826163421777;
31;9,991756790569157;7,1647554684978445;36,30714821288906;11,65390085444653;
32;8,444282783561407;3,826246631402918;24,761463865167133;10,237053252292025;
33;8,870310245495789;4,248302358785458;24,8043548709796;8,295743634760166;
34;12,704833327586567;16,181002244436808;37,21284924736978;12,846693943265839;
35;17,082726755169496;16,479671230330812;48,71677029113582;17,340018730008303;
36;22,6438900619539;11,685647918223319;26,634927387912906;4,5947647973918615;
37;17,159731225019062;5,6799896141251525;37,37099425861449;15,76130470704866;
38;43,00988499119863;7,17370802807873;63,64265935121931;12,754583571976163;
39;33,58647873763185;9,923417704507338;59,99319997120415;44,42904834992724;
40;20,273330778925267;8,944222993942414;30,64972862979822;15,542995656279187;
41;16,19856036327688;10,520337352875258;34,70323001207095;12,500752830787178;
42;15,476221608160882;8,058471464080238;31,659968441824514;10,42284080981364;
43;17,64792577396765;20,633173342793683;36,87937768114269;11,472932976605728;
44;13,678596454480441;10,799312381210244;25,135685945450312;11,116113085835568;
45;15,504991803092349;11,286691362848007;30,745862847931885;12,33046948026425;
46;16,46380584955909;12,857383903032208;47,39923189694752;20,49925508640904;
47;14,566889144570967;10,305247308034293;44,3193142108043;19,1662144979638;
48;16,666636516547033;14,341339187376105;53,78624671531608;21,16735119023543;
49;16,20725915331787;13,71496626258868;67,29734064243557;22,336264904385487;
50;21,576393395758544;20,909900159391526;65,94751165744995;23,02416882403313;
51;22,623368736610768;15,230347427229416;68,65101750332052;25,118464549028417;
52;17,997009132065344;10,524870135975032;40,33944804339467;16,184055011816966;
53;17,147463736092035;11,021249412155823;40,043890480143965;12,276643124890708;
54;20,423065895350877;14,837224949982973;44,815389297230574;11,865632174280355;
55;19,639489515627837;16,02424677305633;41,545478303303966;10,732758322753813;
56;15,940250605912397;10,652430834067928;37,40673450172552;12,868728430948046;
57;19,764073707243515;16,854043365746822;29,070169216651518;9,645364429771336;
58;16,452468165641424;13,556775849749744;24,655376715203978;8,902631372553326;
59;24,575440518095316;10,130006560618629;46,01646935218566;23,471458233849418;
60;47,39483344237298;12,676693446466217;61,25167394992299;16,063313501585405;
61;50,866075689551245;7,40406712067995;62,25635186589061;17,872181347529047;
62;15,163593039588992;9,62361401317333;28,86695471252146;13,797941340356097;
63;33,53320883091612;20,451287377331788;34,087803753106016;12,670266728464352;
64;25,00199044348201;10,708597869034609;48,79661982218607;13,242612661748682;
65;24,037913758356066;10,085297137339959;42,275439648367495;13,719435259583626;
66;20,128699610694795;12,182221679202392;42,46663014748125;15,947671702615377;
67;19,631482963135333;13,929722465340182;27,933354425672906;7,5131693737430485;
68;17,491606003765593;14,777877860986585;40,69170528772414;13,56083072895695;
69;19,290128719913703;12,646874530862751;33,30880883857929;10,66015511484792;
70;24,31058945655621;17,285484124142656;49,54338789592969;20,377210049733716;
71;25,520154416444974;8,533942632930023;100,45030482395464;44,962751453366366;
72;30,591627862234876;11,819502280311779;112,18789553759117;46,30563364865245;
73;18,528745150031728;10,054132311476351;27,821102569119546;9,899917650481367;
74;26,49854527638931;11,999038592872465;35,68342536721206;12,514758354297127;
75;16,214800231220536;7,713055577356711;25,68107188620995;9,311536787035298;
76;41,22110578830721;14,341255715317713;43,875422619807495;12,029043367630255;
77;18,06180570254426;8,604619331595456;29,25636247193809;7,440736358351233;
78;19,450250443042254;11,250007873240623;44,241927425978744;16,289334893412594;
79;17,24623706552832;12,52326878030176;29,811555651937596;7,511974298835054;
80;21,024048422868525;11,42203733432353;33,536683744540234;7,0398475689385105;
81;15,426691220860063;10,698298085934056;32,78678352796287;9,955663878592564;
82;13,406317106804982;10,690268126454509;28,569746964946166;9,468815656452541;
