;dewp;pres;temp;wind;
3;0,0;0,0;0,0;0,0;
4;0,0;0,0;0,0;0,0;
5;0,0;0,0;0,0;0,0;
6;0,0;0,0;0,0;0,0;
7;0,0;0,0;0,0;0,0;
8;0,0;0,0;0,0;0,0;
9;0,0;0,0;0,0;0,0;
10;0,0;0,0;0,0;0,0;
11;0,0;0,0;0,0;0,0;
12;0,0;0,0;0,0;0,0;
13;0,0;0,0;0,0;0,0;
14;0,0;0,0;0,0;0,0;
15;0,0;0,0;0,0;0,0;
16;0,0;0,0;0,0;0,0;
17;0,0;0,0;0,0;0,0;
18;0,0;0,0;0,0;0,0;
19;0,0;0,0;0,0;0,0;
20;0,0;0,0;0,0;0,0;
21;0,0;0,0;0,0;0,0;
22;0,0;0,0;0,0;0,0;
23;0,0;0,0;0,0;0,0;
24;0,0;0,0;0,0;0,0;
25;0,0;0,0;0,0;0,0;
26;0,0;0,0;0,0;0,0;
27;0,0;0,0;0,0;0,0;
28;0,0;0,0;0,0;0,0;
29;0,0;0,0;0,0;0,0;
30;0,0;0,0;0,0;0,0;
31;0,0;0,0;0,0;0,0;
32;0,0;0,0;0,0;0,0;
33;0,0;0,0;0,0;0,0;
34;0,0;0,0;0,0;0,0;
35;0,0;0,0;0,0;0,0;
36;0,0;0,0;0,0;0,0;
37;0,0;0,0;0,0;0,0;
38;0,0;0,0;0,0;0,0;
39;0,0;0,0;0,0;0,0;
40;0,0;0,0;0,0;0,0;
41;0,0;0,0;0,0;0,0;
42;0,0;0,0;0,0;0,0;
43;0,0;0,0;0,0;0,0;
44;0,0;0,0;0,0;0,0;
45;0,0;0,0;0,0;0,0;
46;0,0;0,0;0,0;0,0;
47;0,0;0,0;0,0;0,0;
48;0,0;0,0;0,0;0,0;
49;0,0012556367593254205;4,2253968342024497E-4;0,004882525832847666;7,191086332161632E-4;
50;0,0010405602755885733;3,973627769124126E-4;0,004619911482111897;7,815112551076715E-4;
51;9,95020199739773E-4;4,5159050210979345E-4;0,003993650990793069;6,986435670677491E-4;
52;9,620203002941654E-4;4,752887957122229E-4;0,0035114965087256087;5,499794884346842E-4;
53;0,0010041433147064674;4,002646034850599E-4;0,003919067195287082;6,488000446774918E-4;
54;8,160002886170329E-4;4,911573620669982E-4;0,0033847316290092078;4,527672518640606E-4;
55;8,173696534121464E-4;4,6922756031614587E-4;0,003795658315792153;5,210748764303758E-4;
56;7,406286317425704E-4;3,849672584582866E-4;0,0029634725729143275;4,947056867182963E-4;
57;7,982940282356549E-4;4,183101238578592E-4;0,0037956761253087764;5,531334383247909E-4;
58;8,845735117757596E-4;4,450529861301369E-4;0,0036463772279715896;6,145165903481188E-4;
59;9,714990813115897E-4;4,340328252173426E-4;0,0035325534892292694;5,860107804727886E-4;
60;0,0012421921905227979;5,171964677006488E-4;0,004797730728095699;7,614315899289319E-4;
61;0,0012566173472139256;4,551843969845339E-4;0,005049863439101212;6,719853623255406E-4;
62;0,0029050356255153134;5,618192687563041E-4;0,005543577013703854;7,336077003020539E-4;
63;0,0014330558640016512;3,917400414440738E-4;0,005565501629031272;6,098474641912756E-4;
