;dewp;pres;temp;wind;
2;0,0;0,0;0,0;0,0;
3;0,0;0,0;0,0;0,0;
4;0,0;0,0;0,0;0,0;
5;0,0;0,0;0,0;0,0;
6;0,0;0,0;0,0;0,0;
7;0,0;0,0;0,0;0,0;
8;0,0;0,0;0,0;0,0;
9;0,0;0,0;0,0;0,0;
10;0,0;0,0;0,0;0,0;
11;0,0;0,0;0,0;0,0;
12;0,0;0,0;0,0;0,0;
13;0,0;0,0;0,0;0,0;
14;0,0;0,0;0,0;0,0;
15;0,0;0,0;0,0;0,0;
16;0,0;0,0;0,0;0,0;
17;0,0;0,0;0,0;0,0;
18;0,0;0,0;0,0;0,0;
19;0,0;0,0;0,0;0,0;
20;0,0;0,0;0,0;0,0;
21;0,0;0,0;0,0;0,0;
22;0,0;0,0;0,0;0,0;
23;0,0;0,0;0,0;0,0;
24;0,0;0,0;0,0;0,0;
25;0,0;0,0;0,0;0,0;
26;0,0;0,0;0,0;0,0;
27;0,0;0,0;0,0;0,0;
28;0,0;0,0;0,0;0,0;
29;0,0;0,0;0,0;0,0;
30;0,0;0,0;0,0;0,0;
31;0,0;0,0;0,0;0,0;
32;0,0;0,0;0,0;0,0;
33;0,0;0,0;0,0;0,0;
34;0,0;0,0;0,0;0,0;
35;0,0;0,0;0,0;0,0;
36;0,0;0,0;0,0;0,0;
37;0,0;0,0;0,0;0,0;
38;0,0;0,0;0,0;0,0;
39;0,0;0,0;0,0;0,0;
40;0,0;0,0;0,0;0,0;
41;0,0;0,0;0,0;0,0;
42;0,0;0,0;0,0;0,0;
43;0,0;0,0;0,0;0,0;
44;0,0;0,0;0,0;0,0;
45;0,0;0,0;0,0;0,0;
46;0,0;0,0;0,0;0,0;
47;0,0;0,0;0,0;0,0;
48;0,0;0,0;0,0;0,0;
49;0,004219496662736107;0,0022394945314217563;0,014740725561931284;0,003785204708915103;
50;0,00414947787836395;0,0022294507811323684;0,014480690651630795;0,0037480689689123516;
51;0,003982691234649982;0,002231458675852139;0,013898065735866088;0,003651284613966913;
52;0,0038852757782306784;0,0022744835634709;0,013478248799380156;0,00356613768045009;
53;0,003873957753679732;0,002296355511336186;0,013539395098213482;0,0035484871347366436;
54;0,0039235871875455365;0,0023423621271944227;0,013527696386201424;0,003577113441969065;
55;0,003855346678315392;0,002365609059958156;0,013149382345460876;0,003549291744371811;
56;0,0038134438436773764;0,002345624482457975;0,012988028045201728;0,0035312588888194384;
57;0,003900525227877996;0,002341875286309989;0,01314425659501935;0,0035166218567200358;
58;0,003977927833975227;0,002340377261081502;0,013537758854611469;0,003504266017798482;
59;0,004110662602189526;0,0023570455392147266;0,014078727250717182;0,0035736446277772195;
60;0,004167708395032151;0,002347790420187578;0,01420664482411075;0,0035274855402778614;
61;0,00423694667716747;0,0023480763774248094;0,014280921531324512;0,0034802891593251543;
62;0,004294758388708271;0,002367985646802995;0,01422532457823012;0,0035246192433228568;
63;0,004425608192507018;0,0023715983463408006;0,014445775055799956;0,003504421038377422;
64;0,004490104812656755;0,0023814232510120333;0,014756336563161493;0,003540455327645478;
65;0,0045486105787258665;0,002396246731836744;0,014900486899415186;0,0035978787656002036;
66;0,0046925073802073294;0,0024282453900736013;0,01553909637351658;0,0036425610094091053;
67;0,004778056669770882;0,002466194180397243;0,015772236586694622;0,0036769731434572895;
68;0,004753133493207761;0,0024288993548578935;0,01579695112403605;0,0036966340531457507;
69;0,004695307304923717;0,002396700839993469;0,015746859275485425;0,0037168380729560146;
70;0,00462785085614658;0,002389318408480043;0,01553547882551306;0,00367174826018188;
71;0,004507126595467456;0,0023485925988853693;0,01517176179898176;0,003654512148449755;
72;0,0044022140458422065;0,002287995903377628;0,014920466223788117;0,003662532195880613;
73;0,004329179296296632;0,002276507078468495;0,014917339625279021;0,003614936104362727;
74;0,004275090529633331;0,002291545339518747;0,014784794940042367;0,003622698820435479;
75;0,004256362778509544;0,002346419502386266;0,014239611056995909;0,0035898347581945467;
76;0,003999332334299054;0,002368833026364725;0,013269012278427968;0,003644852997920515;
77;0,0039535402473989;0,0023573566333338286;0,013241280656166924;0,003652666138669486;
78;0,003966456486173083;0,0023872816962237343;0,013317339504913742;0,0036722790829410096;
79;0,003975577792243409;0,002492019830040536;0,013478334262127896;0,0036820189139602443;
80;0,003968348304754378;0,002511725777366055;0,013371282655287704;0,0036394750474310557;
81;0,003962342878214215;0,002512310805036721;0,01343720206111247;0,003642622045029972;
82;0,004037831987981791;0,0025083586296846655;0,013947459049011693;0,0037266691076055895;
83;0,004141290392954953;0,0025447387233365477;0,0147168812763413;0,0038463421515207335;
84;0,004290594150248;0,0025772593807238285;0,015095379930324048;0,0037941513081492925;
85;0,004334943343396504;0,0025557884645087095;0,015113523358635075;0,0037378063399616077;
86;0,00433521345680107;0,0025498005713954965;0,01517860104889658;0,0037071427292125706;
87;0,004343881521218755;0,002515359882855987;0,015206375181973689;0,0037849548288795784;
88;0,004287015827662366;0,002484825294371847;0,015101576683109588;0,0038043078765596177;
89;0,004261470028762748;0,002475688178242664;0,0149000953048669;0,003810167769236572;
90;0,004247887319770856;0,002475210901381481;0,014942239081941752;0,0038405245537650335;
