;dewp;pres;temp;wind;
ID: 3;0,0;0,0;0,0;0,0;
ID: 4;0,0;0,0;0,0;0,0;
ID: 5;0,0;0,0;0,0;0,0;
ID: 6;0,0;0,0;0,0;0,0;
ID: 7;0,0;0,0;0,0;0,0;
ID: 8;0,0;0,0;0,0;0,0;
ID: 9;0,0;0,0;0,0;0,0;
ID: 10;0,0;0,0;0,0;0,0;
ID: 11;0,0;0,0;0,0;0,0;
ID: 12;0,0;0,0;0,0;0,0;
ID: 13;0,0;0,0;0,0;0,0;
ID: 14;0,0;0,0;0,0;0,0;
ID: 15;0,0;0,0;0,0;0,0;
ID: 16;0,0;0,0;0,0;0,0;
ID: 17;0,0;0,0;0,0;0,0;
ID: 18;0,0;0,0;0,0;0,0;
ID: 19;0,0;0,0;0,0;0,0;
ID: 20;0,0;0,0;0,0;0,0;
ID: 21;0,0;0,0;0,0;0,0;
ID: 22;0,0;0,0;0,0;0,0;
ID: 23;0,0;0,0;0,0;0,0;
ID: 24;0,0;0,0;0,0;0,0;
ID: 25;0,27121108759177465;0,0740452631268475;0,5792468333022174;0,045488163769945834;
ID: 26;0,28817227752801516;0,07565616417200982;0,6540349108920485;0,0533570834377206;
ID: 27;0,23715060954219278;0,07255861908081408;0,5310166120646576;0,054475653354460515;
ID: 28;0,34664007101326466;0,0777092842302864;0,6436064549703416;0,054119570488850195;
ID: 29;0,42861886693031276;0,07521821381025658;0,7688510874324002;0,05130944781715877;
ID: 30;0,4452960457345428;0,0558723728438727;0,7731463341330482;0,047241730870297066;
ID: 31;0,4520104468040642;0,04862104756245025;0,7734839912754262;0,050560682402386016;
ID: 32;0,4291711217288679;0,049492332498930196;0,7628367149402137;0,05036522843246651;
ID: 33;0,38599343964525945;0,04850932885315663;0,7051593623478039;0,045799934992412895;
ID: 34;0,37443216778427285;0,0487076648853429;0,6412706401739445;0,04956730536013265;
ID: 35;0,3507464946705899;0,04634767777128314;0,541579495057033;0,05011639726079402;
ID: 36;0,24173687476112155;0,031048984738163997;0,3451728562876556;0,05628398148550036;
ID: 37;0,24107717405147897;0,0169171397479029;0,391369073248315;0,05022793361231981;
ID: 38;0,25032560108410984;0,02467179346430853;0,4669323097024588;0,06588755759740669;
ID: 39;0,23171763400979253;0,026506501524397617;0,4729491766837028;0,05640188402990017;
ID: 40;0,23558733006887414;0,023160199893728528;0,45294741695859797;0,05699024905764729;
ID: 41;0,22120158039217547;0,03529549616221143;0,45890966622703394;0,045724215430176095;
ID: 42;0,2562012093731541;0,03810774822154426;0,5172307096590852;0,04358260016832094;
ID: 43;0,2803228672875451;0,03251893680628684;0,48525808913586516;0,038571352353602685;
ID: 44;0,23909171856649467;0,03432446281435667;0,5137859225984472;0,045395348634535836;
ID: 45;0,2656181499642468;0,03836592899428257;0,5858194360413059;0,06591114552471654;
ID: 46;0,23792819300100967;0,036863877594242804;0,6368770345834581;0,059045352059329384;
ID: 47;0,24117770116285062;0,03399022823134937;0,6989358901559527;0,06231780791097584;
ID: 48;0,26080198759354767;0,024972707108210063;0,7329293457318233;0,05891024778432842;
ID: 49;0,2541357225944359;0,028472938828040473;0,7357601844669843;0,05998310681359645;
ID: 50;0,2629713819733005;0,032718493027619776;0,7740740640740541;0,0595451861981854;
ID: 51;0,2651394302079916;0,035033561298829514;0,8081700018954437;0,06158120978585993;
ID: 52;0,22813906865033148;0,03774739322246787;0,7605415364712071;0,06356028776255472;
ID: 53;0,19244290562525404;0,0343827043482317;0,6584110765009739;0,06640525462087662;
ID: 54;0,18118732504188043;0,029276646422863945;0,6138831004656393;0,0632763916041949;
ID: 55;0,18712109798676033;0,03270121886573654;0,5864208266774282;0,054820910746267604;
ID: 56;0,14889574988396476;0,03592024274783295;0,6163062481004956;0,051485745253346156;
ID: 57;0,17707184873548384;0,03250718413154985;0,6303237142959784;0,04324292365169477;
ID: 58;0,26763516705089774;0,029702769516130677;0,6577917838758187;0,04872877689865322;
ID: 59;0,2458506156402537;0,023392104354087694;0,538187996399088;0,04296052137651162;
ID: 60;0,29881110492029606;0,022827558223860848;0,4432615087286334;0,048362915193626246;
ID: 61;0,27745690928906436;0,028720678355659293;0,4683505261013082;0,0493964664173862;
ID: 62;0,3073251971019571;0,03703839845068983;0,5224646258549345;0,05297688103208851;
ID: 63;0,373690980802497;0,03635435726148594;0,6333463331917365;0,05685524258846491;
ID: 64;0,33836365468923424;0,040076260354888676;0,5449554854271255;0,04843585797427448;
ID: 65;0,3376464158750743;0,037413161525366126;0,6956281983552106;0,04316286037545126;
ID: 66;0,4055474073990975;0,04125711989114608;0,8421016484415648;0,03861895918431667;
ID: 67;0,4126133454299401;0,04231234986567438;0,777039375354554;0,03690559473713445;
ID: 68;0,34650633427326033;0,042520203816301755;0,7421069242538132;0,043669433624755165;
ID: 69;0,3905918122060967;0,046140203509690676;0,7841610688983995;0,05767075714249349;
ID: 70;0,41444875682203874;0,04352210170819013;0,8808512789039603;0,0588096434501941;
ID: 71;0,38714624447003837;0,04392760684785629;0,8305829481439426;0,06069980229112864;
ID: 72;0,39653682252544736;0,03504943252127783;0,8346152864616144;0,06293183795174355;
ID: 73;0,41409914518629365;0,03659035374501666;0,8519777451334757;0,06240428917242007;
ID: 74;0,41097378293351605;0,03812080870836003;0,8510873910982718;0,05589794365865884;
ID: 75;0,4020308168737761;0,03808721553758394;0,8176024464984329;0,05612248751215539;
ID: 76;0,39995094972090856;0,03854753545122308;0,8105594829012434;0,05451027309444324;
ID: 77;0,41788689154963077;0,037428838567190634;0,8154467443579035;0,051043580520857286;
ID: 78;0,346851022027954;0,03259577937573192;0,6463970149704741;0,04748752744853391;
ID: 79;0,36931103118242703;0,029532270894674348;0,6657438159886755;0,04353487071945025;
ID: 80;0,2624812286474867;0,03546875138405763;0,6803950242162643;0,04271384318865903;
ID: 81;0,28051545352120655;0,020463383903914077;0,6691939956901714;0,038998446694728676;
ID: 82;0,44535003342704227;0,017130114459977995;0,7548559798674531;0,03994314180735173;
ID: 83;0,6000600559944779;0,01980929289520072;0,8454677685472826;0,04174920708327557;
ID: 84;0,6040740676469291;0,023096339370609703;0,795779986428299;0,04493289943636432;
ID: 85;0,5806051134968861;0,02177309073731704;0,6841528454825261;0,04386747608661889;
ID: 86;0,6902286200760438;0,02363640998135302;0,8399712949821262;0,04213751700840276;
ID: 87;0,4614729152176813;0,03104707074527512;0,6336746401700076;0,03651302995182669;
